,plate_id,study,plate_type,species,strain,media,rep,setup_time
1742,766,Sakoulas strains,PM12B,S. aureus,Sakoulas_15,RPMI,R1,12/21/2019 14:25
1743,767,Sakoulas strains,PM12B,S. aureus,Sakoulas_15,RPMI,R2,12/21/2019 14:25
1744,768,Sakoulas strains,PM12B,S. aureus,Sakoulas_18,MHB,R1,12/22/2019 13:54
1745,769,Sakoulas strains,PM12B,S. aureus,Sakoulas_18,MHB,R2,12/22/2019 13:54
1746,770,Sakoulas strains,PM12B,S. aureus,Sakoulas_18,RPMI,R1,12/22/2019 13:54
1747,771,Sakoulas strains,PM12B,S. aureus,Sakoulas_18,RPMI,R2,12/22/2019 13:54
1748,772,Sakoulas strains,PM12B,S. aureus,Sakoulas_19,MHB,R1,12/22/2019 13:54
1749,773,Sakoulas strains,PM12B,S. aureus,Sakoulas_19,MHB,R2,12/22/2019 13:54
1750,774,Sakoulas strains,PM12B,S. aureus,Sakoulas_19,RPMI,R1,12/22/2019 13:54
1751,775,Sakoulas strains,PM12B,S. aureus,Sakoulas_19,RPMI,R2,12/22/2019 13:54
1752,776,Sakoulas strains,PM12B,S. aureus,Sakoulas_21,MHB,R1,12/22/2019 13:54
1753,777,Sakoulas strains,PM12B,S. aureus,Sakoulas_21,MHB,R2,12/22/2019 13:54
1754,778,Sakoulas strains,PM12B,S. aureus,Sakoulas_21,RPMI,R1,12/22/2019 13:54
1755,779,Sakoulas strains,PM12B,S. aureus,Sakoulas_21,RPMI,R2,12/22/2019 13:54
1756,780,Sakoulas strains,PM12B,S. aureus,Sakoulas_24,MHB,R1,12/23/2019 10:44
1757,781,Sakoulas strains,PM12B,S. aureus,Sakoulas_24,MHB,R2,12/23/2019 10:44
1758,782,Sakoulas strains,PM12B,S. aureus,Sakoulas_24,RPMI,R1,12/23/2019 10:44
1759,783,Sakoulas strains,PM12B,S. aureus,Sakoulas_24,RPMI,R2,12/23/2019 10:44
1760,784,Sakoulas strains,PM12B,S. aureus,Sakoulas_27,MHB,R1,1/3/2020 15:27
1761,785,Sakoulas strains,PM12B,S. aureus,Sakoulas_27,MHB,R2,1/3/2020 15:27
1762,786,Sakoulas strains,PM12B,S. aureus,Sakoulas_27,RPMI,R1,1/3/2020 15:27
1763,787,Sakoulas strains,PM12B,S. aureus,Sakoulas_27,RPMI,R2,1/3/2020 15:27
1764,788,Sakoulas strains,PM12B,S. aureus,Sakoulas_30,MHB,R1,1/3/2020 15:27
1765,789,Sakoulas strains,PM12B,S. aureus,Sakoulas_30,MHB,R2,1/3/2020 15:27
1766,790,Sakoulas strains,PM12B,S. aureus,Sakoulas_30,RPMI,R1,1/3/2020 15:27
1767,791,Sakoulas strains,PM12B,S. aureus,Sakoulas_30,RPMI,R2,1/3/2020 15:27
1768,792,Sakoulas strains,PM12B,S. aureus,Sakoulas_35,MHB,R1,1/3/2020 15:27
1769,793,Sakoulas strains,PM12B,S. aureus,Sakoulas_35,MHB,R2,1/3/2020 15:27
1770,794,Sakoulas strains,PM12B,S. aureus,Sakoulas_35,RPMI,R1,1/3/2020 15:27
1771,795,Sakoulas strains,PM12B,S. aureus,Sakoulas_35,RPMI,R2,1/3/2020 15:27
1772,796,Gao,PM11C,S. typhimurium,LT2 deltaFur,IF10b,R1,12/14/2019 1:56:50 AM
1773,797,Gao,PM11C,S. typhimurium,LT2 deltaFur,IF10b,R2,12/14/2019 1:56:50 AM
1774,798,Gao,PM11C,S. typhimurium,LT2,IF10b,R1,12/14/2019 1:56:50 AM
1775,799,Gao,PM11C,S. typhimurium,LT2,IF10b,R2,12/14/2019 1:56:50 AM
1776,800,Gao,PM12B,S. typhimurium,LT2 deltaFur,IF10b,R1,12/14/2019 1:56:50 AM
1777,801,Gao,PM12B,S. typhimurium,LT2 deltaFur,IF10b,R2,12/14/2019 1:56:50 AM
1778,802,Gao,PM12B,S. typhimurium,LT2,IF10b,R1,12/14/2019 1:56:50 AM
1779,803,Gao,PM12B,S. typhimurium,LT2,IF10b,R2,12/14/2019 1:56:50 AM
1780,804,Gao,PM11C,E. coli,042 deltaFur,IF10b,R1,12/9/2019 9:22:55 PM
1781,805,Gao,PM11C,E. coli,042 deltaFur,IF10b,R2,12/9/2019 9:22:55 PM
1782,806,Gao,PM11C,E. coli,042,IF10b,R1,12/9/2019 9:22:55 PM
1783,807,Gao,PM11C,E. coli,042,IF10b,R2,12/9/2019 9:22:55 PM
1784,808,Gao,PM11C,E. coli,BL21 deltaFur,IF10b,R1,12/5/2019 8:11:25 PM
1785,809,Gao,PM11C,E. coli,BL21 deltaFur,IF10b,R2,12/5/2019 8:11:25 PM
1786,810,Gao,PM11C,E. coli,BL21,IF10b,R1,12/5/2019 7:39:14 PM
1787,811,Gao,PM11C,E. coli,BL21,IF10b,R2,12/5/2019 7:39:14 PM
1788,812,Gao,PM11C,E. coli,CFT073 deltaFur,IF10b,R1,12/9/2019 8:40:00 PM
1789,813,Gao,PM11C,E. coli,CFT073 deltaFur,IF10b,R2,12/9/2019 8:40:00 PM
1790,814,Gao,PM11C,E. coli,CFT073,IF10b,R1,12/9/2019 8:40:00 PM
1791,815,Gao,PM11C,E. coli,CFT073,IF10b,R2,12/9/2019 8:40:00 PM
1792,816,Gao,PM11C,E. coli,Crooks deltaFur,IF10b,R1,12/5/2019 9:10:28 PM
1793,817,Gao,PM11C,E. coli,Crooks deltaFur,IF10b,R2,12/5/2019 9:10:28 PM
1794,818,Gao,PM11C,E. coli,Crooks,IF10b,R1,12/5/2019 8:29:39 PM
1795,819,Gao,PM11C,E. coli,Crooks,IF10b,R2,12/5/2019 8:29:39 PM
1796,820,Gao,PM11C,E. coli,KO11FL deltaFur,IF10b,R1,12/14/2019 2:00:03 AM
1797,821,Gao,PM11C,E. coli,KO11FL deltaFur,IF10b,R2,12/14/2019 2:00:03 AM
1798,822,Gao,PM11C,E. coli,KO11FL,IF10b,R1,12/14/2019 2:00:03 AM
1799,823,Gao,PM11C,E. coli,KO11FL,IF10b,R2,12/14/2019 2:00:03 AM
1800,824,Gao,PM11C,E. coli,MG1655 deltaFur,IF10b,R1,12/5/2019 6:52:25 PM
1801,825,Gao,PM11C,E. coli,MG1655 deltaFur,IF10b,R2,12/5/2019 6:52:25 PM
1802,826,Gao,PM11C,E. coli,Sakai deltaFur,IF10b,R1,12/13/2019 11:58:27 PM
1803,827,Gao,PM11C,E. coli,Sakai deltaFur,IF10b,R2,12/13/2019 11:58:27 PM
1804,828,Gao,PM11C,E. coli,Sakai,IF10b,R1,12/13/2019 11:58:27 PM
1805,829,Gao,PM11C,E. coli,Sakai,IF10b,R2,12/13/2019 11:58:27 PM
1806,830,Gao,PM11C,E. coli,W deltaFur,IF10b,R1,12/6/2019 12:14:40 AM
1807,831,Gao,PM11C,E. coli,W deltaFur,IF10b,R2,12/6/2019 12:14:40 AM
1808,832,Gao,PM11C,E. coli,W,IF10b,R1,12/6/2019 12:14:40 AM
1809,833,Gao,PM11C,E. coli,W,IF10b,R2,12/6/2019 12:14:40 AM
1810,834,Gao,PM11C,E. coli,W3110 deltaFur,IF10b,R1,12/6/2019 1:59:29 AM
1811,835,Gao,PM11C,E. coli,W3110 deltaFur,IF10b,R2,12/6/2019 1:59:29 AM
1812,836,Gao,PM11C,E. coli,W3110,IF10b,R1,12/6/2019 12:28:25 AM
1813,837,Gao,PM11C,E. coli,W3110,IF10b,R2,12/6/2019 12:28:25 AM
1814,838,Gao,PM11C,E. coli,MG1655,IF10b,R1,12/5/2019 6:18:46 PM
1815,839,Gao,PM11C,E. coli,MG1655,IF10b,R2,12/5/2019 6:18:46 PM
1816,840,Gao,PM12B,E. coli,042 deltaFur,IF10b,R1,12/9/2019 9:22:55 PM
1817,841,Gao,PM12B,E. coli,042 deltaFur,IF10b,R2,12/9/2019 9:22:55 PM
1818,842,Gao,PM12B,E. coli,042,IF10b,R1,12/9/2019 9:22:55 PM
1819,843,Gao,PM12B,E. coli,042,IF10b,R2,12/9/2019 9:22:55 PM
1820,844,Gao,PM12B,E. coli,BL21 deltaFur,IF10b,R1,12/5/2019 8:11:25 PM
1821,845,Gao,PM12B,E. coli,BL21 deltaFur,IF10b,R2,12/5/2019 8:11:25 PM
1822,846,Gao,PM12B,E. coli,BL21,IF10b,R1,12/5/2019 7:39:14 PM
1823,847,Gao,PM12B,E. coli,BL21,IF10b,R2,12/5/2019 7:39:14 PM
1824,848,Gao,PM12B,E. coli,CFT073 deltaFur,IF10b,R1,12/9/2019 8:40:00 PM
1825,849,Gao,PM12B,E. coli,CFT073 deltaFur,IF10b,R2,12/9/2019 8:40:00 PM
1826,850,Gao,PM12B,E. coli,CFT073,IF10b,R1,12/9/2019 8:40:00 PM
1827,851,Gao,PM12B,E. coli,CFT073,IF10b,R2,12/9/2019 8:40:00 PM
1828,852,Gao,PM12B,E. coli,Crooks deltaFur,IF10b,R1,12/5/2019 9:10:28 PM
1829,853,Gao,PM12B,E. coli,Crooks deltaFur,IF10b,R2,12/5/2019 9:10:28 PM
1830,854,Gao,PM12B,E. coli,Crooks,IF10b,R1,12/5/2019 8:29:39 PM
1831,855,Gao,PM12B,E. coli,Crooks,IF10b,R2,12/5/2019 8:29:39 PM
1832,856,Gao,PM12B,E. coli,KO11FL deltaFur,IF10b,R2,12/14/2019 2:00:03 AM
1833,857,Gao,PM12B,E. coli,KO11FL deltaFur,IF10b,R1,12/14/2019 2:00:03 AM
1834,858,Gao,PM12B,E. coli,KO11FL,IF10b,R1,12/14/2019 2:00:03 AM
1835,859,Gao,PM12B,E. coli,KO11FL,IF10b,R2,12/14/2019 2:00:03 AM
1836,860,Gao,PM12B,E. coli,MG1655 deltaFur,IF10b,R1,12/5/2019 6:52:25 PM
1837,861,Gao,PM12B,E. coli,MG1655 deltaFur,IF10b,R2,12/5/2019 6:52:25 PM
1838,862,Gao,PM12B,E. coli,MG1655,IF10b,R1,12/5/2019 6:24:54 PM
1839,863,Gao,PM12B,E. coli,MG1655,IF10b,R2,12/5/2019 6:24:54 PM
1840,864,Gao,PM12B,E. coli,Sakai deltaFur,IF10b,R1,12/13/2019 11:58:27 PM
1841,865,Gao,PM12B,E. coli,Sakai deltaFur,IF10b,R2,12/13/2019 11:58:27 PM
1842,866,Gao,PM12B,E. coli,Sakai,IF10b,R1,12/13/2019 11:58:27 PM
1843,867,Gao,PM12B,E. coli,Sakai,IF10b,R2,12/13/2019 11:58:27 PM
1844,868,Gao,PM12B,E. coli,W deltaFur,IF10b,R1,12/6/2019 12:14:40 AM
1845,869,Gao,PM12B,E. coli,W deltaFur,IF10b,R2,12/6/2019 12:14:40 AM
1846,870,Gao,PM12B,E. coli,W,IF10b,R1,12/6/2019 12:14:40 AM
1847,871,Gao,PM12B,E. coli,W,IF10b,R2,12/6/2019 12:14:40 AM
1848,872,Gao,PM12B,E. coli,W3110 deltaFur,IF10b,R1,12/6/2019 1:59:29 AM
1849,873,Gao,PM12B,E. coli,W3110 deltaFur,IF10b,R2,12/6/2019 1:59:29 AM
1850,874,Gao,PM12B,E. coli,W3110,IF10b,R1,12/6/2019 12:28:25 AM
1851,875,Gao,PM12B,E. coli,W3110,IF10b,R2,12/6/2019 12:28:25 AM
1852,876,LAC,PM11C,S. aureus,LAC,RPMI-LB,R1,4/30/2019 1:16:11 PM
1853,877,LAC,PM11C,S. aureus,LAC,RPMI-LB,R2,4/30/2019 1:16:11 PM
1854,878,LAC,PM11C,S. aureus,LAC,SS-LB,R1,4/30/2019 1:16:11 PM
1855,879,LAC,PM11C,S. aureus,LAC,SS-LB,R2,4/30/2019 1:16:11 PM
1856,880,LAC,PM12B,S. aureus,LAC,RPMI-LB,R1,4/30/2019 1:16:11 PM
1857,881,LAC,PM12B,S. aureus,LAC,RPMI-LB,R2,4/30/2019 1:16:11 PM
1858,882,LAC,PM12B,S. aureus,LAC,SS-LB,R1,4/30/2019 1:16:11 PM
1859,883,LAC,PM12B,S. aureus,LAC,SS-LB,R2,4/30/2019 1:16:11 PM
1860,917,3colis,PM11C,E. coli,CFT073,IF0,R1,2/28/2019 14:50
1861,918,3colis,PM11C,E. coli,CFT073,IF0,R2,2/28/2019 14:50
1862,919,3colis,PM11C,E. coli,JM3,IF0,R1,2/28/2019 14:50
1863,920,3colis,PM11C,E. coli,JM3,IF0,R2,2/28/2019 14:50
1864,921,3colis,PM11C,E. coli,MG1655,IF0,R1,2/28/2019 14:50
1865,922,3colis,PM11C,E. coli,MG1655,IF0,R2,2/28/2019 14:50
1866,923,3colis,PM12B,E. coli,CFT073,IF0,R1,2/28/2019 14:50
1867,924,3colis,PM12B,E. coli,CFT073,IF0,R2,2/28/2019 14:50
1868,925,3colis,PM12B,E. coli,JM3,IF0,R1,2/28/2019 14:50
1869,927,3colis,PM12B,E. coli,JM3,IF0,R2,2/28/2019 14:50
1870,928,3colis,PM12B,E. coli,MG1655,IF0,R1,2/28/2019 14:50
1871,929,3colis,PM12B,E. coli,MG1655,IF0,R2,2/28/2019 14:50
1872,940,D592,PM11C,S. aureus,D592,10b,R1,3/27/2019 2:12:39 PM
1873,941,D592,PM11C,S. aureus,D592,M9,R1,3/27/2019 2:12:39 PM
1874,942,D592,PM11C,S. aureus,D592,RPMI,R1,3/27/2019 2:12:39 PM
1875,943,D592,PM11C,S. aureus,D592,10b,R2,3/27/2019 2:12:39 PM
1876,944,D592,PM11C,S. aureus,D592,M9,R2,3/27/2019 2:12:39 PM
1877,945,D592,PM11C,S. aureus,D592,RPMI,R2,3/27/2019 2:12:39 PM
1878,946,D592,PM11C,S. aureus,TCH1516,10b,R1,3/27/2019 2:12:39 PM
1879,947,D592,PM11C,S. aureus,TCH1516,M9,R1,3/27/2019 2:12:39 PM
1880,948,D592,PM11C,S. aureus,TCH1516,RPMI,R1,3/27/2019 2:12:39 PM
1881,949,D592,PM11C,S. aureus,TCH1516,10b,R2,3/27/2019 2:12:39 PM
1882,950,D592,PM11C,S. aureus,TCH1516,M9,R2,3/27/2019 2:12:39 PM
1883,951,D592,PM11C,S. aureus,TCH1516,RPMI,R2,3/27/2019 2:12:39 PM
1884,952,D592,PM12B,S. aureus,D592,10b,R1,3/27/2019 2:12:39 PM
1885,953,D592,PM12B,S. aureus,D592,M9,R1,3/27/2019 2:12:39 PM
1886,954,D592,PM12B,S. aureus,D592,RPMI,R1,3/27/2019 2:12:39 PM
1887,955,D592,PM12B,S. aureus,D592,10b,R2,3/27/2019 2:12:39 PM
1888,956,D592,PM12B,S. aureus,D592,M9,R2,3/27/2019 2:12:39 PM
1889,957,D592,PM12B,S. aureus,D592,RPMI,R2,3/27/2019 2:12:39 PM
1890,958,D592,PM12B,S. aureus,TCH1516,10b,R1,3/27/2019 2:12:39 PM
1891,959,D592,PM12B,S. aureus,TCH1516,M9,R1,3/27/2019 2:12:39 PM
1892,960,D592,PM12B,S. aureus,TCH1516,RPMI,R1,3/27/2019 2:12:39 PM
1893,961,D592,PM12B,S. aureus,TCH1516,10b,R2,3/27/2019 2:12:39 PM
1894,962,D592,PM12B,S. aureus,TCH1516,M9,R2,3/27/2019 2:12:39 PM
1895,963,D592,PM12B,S. aureus,TCH1516,RPMI,R2,3/27/2019 2:12:39 PM
1896,1,P. putida JBEI,PM01,P. putida,15070,IF0,R1,11/15/2020 4:59:27 PM
1897,2,P. putida JBEI,PM01,P. putida,15070,IF0,R2,11/15/2020 4:59:27 PM
1898,3,P. putida JBEI,PM01,P. putida,31753,IF0,R1,11/15/2020 4:59:27 PM
1899,4,P. putida JBEI,PM01,P. putida,31753,IF0,R2,11/15/2020 4:59:27 PM
1900,5,P. putida JBEI,PM01,P. putida,49688,IF0,R1,11/15/2020 4:59:27 PM
1901,6,P. putida JBEI,PM01,P. putida,49688,IF0,R2,11/15/2020 4:59:27 PM
1902,7,P. putida JBEI,PM01,P. putida,68832,IF0,R1,11/20/2020 12:56:37 PM
1903,8,P. putida JBEI,PM01,P. putida,68832,IF0,R2,11/20/2020 12:56:37 PM
1904,9,P. putida JBEI,PM01,P. putida,700097,IF0,R1,11/15/2020 4:59:27 PM
1905,10,P. putida JBEI,PM01,P. putida,700097,IF0,R2,11/15/2020 4:59:27 PM
1906,11,P. putida JBEI,PM01,P. putida,11172,IF0,R1,11/15/2020 4:59:27 PM
1907,12,P. putida JBEI,PM01,P. putida,11172,IF0,R2,11/15/2020 4:59:27 PM
1908,13,P. putida JBEI,PM01,P. putida,23484,IF0,R1,11/15/2020 4:59:27 PM
1909,14,P. putida JBEI,PM01,P. putida,23484,IF0,R2,11/15/2020 4:59:27 PM
1910,15,P. putida JBEI,PM01,P. putida,795,IF0,R1,11/20/2020 12:56:37 PM
1911,16,P. putida JBEI,PM01,P. putida,795,IF0,R2,11/20/2020 12:56:37 PM
1912,17,P. putida JBEI,PM01,P. putida,598,IF0,R1,11/20/2020 12:56:37 PM
1913,18,P. putida JBEI,PM01,P. putida,598,IF0,R2,11/20/2020 12:56:37 PM
1914,19,P. putida JBEI,PM01,P. putida,12842,IF0,R1,11/20/2020 12:56:37 PM
1915,20,P. putida JBEI,PM01,P. putida,12842,IF0,R2,11/20/2020 12:56:37 PM
1916,21,P. putida JBEI,PM01,P. putida,17428,IF0,R1,11/20/2020 12:56:37 PM
1917,22,P. putida JBEI,PM01,P. putida,17428,IF0,R2,11/20/2020 12:56:37 PM
1918,23,P. putida JBEI,PM01,P. putida,17453,IF0,R1,11/15/2020 4:59:27 PM
1919,24,P. putida JBEI,PM01,P. putida,17453,IF0,R2,11/15/2020 4:59:27 PM
1920,25,P. putida JBEI,PM01,P. putida,17514,IF0,R1,11/15/2020 4:59:27 PM
1921,26,P. putida JBEI,PM01,P. putida,17514,IF0,R2,11/15/2020 4:59:27 PM
1922,27,P. putida JBEI,PM01,P. putida,17485,IF0,R1,11/20/2020 12:56:37 PM
1923,28,P. putida JBEI,PM01,P. putida,17485,IF0,R2,11/20/2020 12:56:37 PM
1924,29,P. putida JBEI,PM01,P. putida,17494,IF0,R1,11/20/2020 12:56:37 PM
1925,30,P. putida JBEI,PM01,P. putida,17494,IF0,R2,11/20/2020 12:56:37 PM
1926,31,P. putida JBEI,PM01,P. putida,21025,IF0,R1,11/16/2020 11:55:20 AM
1927,32,P. putida JBEI,PM01,P. putida,21025,IF0,R2,11/16/2020 11:55:20 AM
1928,33,P. putida JBEI,PM01,P. putida,8209,IF0,R1,11/16/2020 11:55:20 AM
1929,34,P. putida JBEI,PM01,P. putida,8209,IF0,R2,11/16/2020 11:55:20 AM
1930,35,P. putida JBEI,PM02A,P. putida,15070,IF0,R1,11/15/2020 4:59:27 PM
1931,36,P. putida JBEI,PM02A,P. putida,15070,IF0,R2,11/15/2020 4:59:27 PM
1932,37,P. putida JBEI,PM02A,P. putida,31753,IF0,R1,11/15/2020 4:59:27 PM
1933,38,P. putida JBEI,PM02A,P. putida,31753,IF0,R2,11/15/2020 4:59:27 PM
1934,39,P. putida JBEI,PM02A,P. putida,49688,IF0,R1,11/15/2020 4:59:27 PM
1935,40,P. putida JBEI,PM02A,P. putida,49688,IF0,R2,11/15/2020 4:59:27 PM
1936,41,P. putida JBEI,PM02A,P. putida,68832,IF0,R1,11/20/2020 12:56:37 PM
1937,42,P. putida JBEI,PM02A,P. putida,68832,IF0,R2,11/20/2020 12:56:37 PM
1938,43,P. putida JBEI,PM02A,P. putida,700097,IF0,R1,11/15/2020 4:59:27 PM
1939,44,P. putida JBEI,PM02A,P. putida,700097,IF0,R2,11/15/2020 4:59:27 PM
1940,45,P. putida JBEI,PM02A,P. putida,11172,IF0,R1,11/15/2020 4:59:27 PM
1941,46,P. putida JBEI,PM02A,P. putida,11172,IF0,R2,11/15/2020 4:59:27 PM
1942,47,P. putida JBEI,PM02A,P. putida,23484,IF0,R1,11/15/2020 4:59:27 PM
1943,48,P. putida JBEI,PM02A,P. putida,23484,IF0,R2,11/15/2020 4:59:27 PM
1944,49,P. putida JBEI,PM02A,P. putida,795,IF0,R1,11/20/2020 12:56:37 PM
1945,50,P. putida JBEI,PM02A,P. putida,795,IF0,R2,11/20/2020 12:56:37 PM
1946,51,P. putida JBEI,PM02A,P. putida,598,IF0,R1,11/20/2020 12:56:37 PM
1947,52,P. putida JBEI,PM02A,P. putida,598,IF0,R2,11/20/2020 12:56:37 PM
1948,53,P. putida JBEI,PM02A,P. putida,12842,IF0,R1,11/20/2020 12:56:37 PM
1949,54,P. putida JBEI,PM02A,P. putida,12842,IF0,R2,11/20/2020 12:56:37 PM
1950,55,P. putida JBEI,PM02A,P. putida,17428,IF0,R1,11/20/2020 12:56:37 PM
1951,56,P. putida JBEI,PM02A,P. putida,17428,IF0,R2,11/20/2020 12:56:37 PM
1952,57,P. putida JBEI,PM02A,P. putida,17453,IF0,R1,11/15/2020 4:59:27 PM
1953,58,P. putida JBEI,PM02A,P. putida,17453,IF0,R2,11/15/2020 4:59:27 PM
1954,59,P. putida JBEI,PM02A,P. putida,17514,IF0,R1,11/15/2020 4:59:27 PM
1955,60,P. putida JBEI,PM02A,P. putida,17514,IF0,R2,11/15/2020 4:59:27 PM
1956,61,P. putida JBEI,PM02A,P. putida,17485,IF0,R1,11/20/2020 12:56:37 PM
1957,62,P. putida JBEI,PM02A,P. putida,17485,IF0,R2,11/20/2020 12:56:37 PM
1958,63,P. putida JBEI,PM02A,P. putida,17494,IF0,R1,11/20/2020 12:56:37 PM
1959,64,P. putida JBEI,PM02A,P. putida,17494,IF0,R2,11/20/2020 12:56:37 PM
1960,65,P. putida JBEI,PM02A,P. putida,21025,IF0,R1,11/16/2020 11:55:20 AM
1961,66,P. putida JBEI,PM02A,P. putida,21025,IF0,R2,11/16/2020 11:55:20 AM
1962,67,P. putida JBEI,PM02A,P. putida,8209,IF0,R1,11/16/2020 11:55:20 AM
1963,68,P. putida JBEI,PM02A,P. putida,8209,IF0,R2,11/16/2020 11:55:20 AM
1964,69,P. putida JBEI,PM01,P. putida,13795,M9,R1,12/2/2020 1:04:03 PM
1965,70,P. putida JBEI,PM01,P. putida,13795,M9,R2,12/2/2020 1:04:03 PM
1966,71,P. putida JBEI,PM01,P. putida,17502,M9,R1,12/2/2020 1:04:03 PM
1967,72,P. putida JBEI,PM01,P. putida,17502,M9,R2,12/2/2020 1:04:03 PM
1968,73,P. putida JBEI,PM01,P. putida,17390,M9,R1,11/22/2020 2:41:55 PM
1969,74,P. putida JBEI,PM01,P. putida,17390,M9,R2,11/22/2020 2:41:55 PM
1970,75,P. putida JBEI,PM01,P. putida,700447,M9,R1,11/22/2020 2:41:55 PM
1971,76,P. putida JBEI,PM01,P. putida,700447,M9,R2,11/22/2020 2:41:55 PM
1972,77,P. putida JBEI,PM02A,P. putida,13795,M9,R1,12/2/2020 1:04:03 PM
1973,78,P. putida JBEI,PM02A,P. putida,13795,M9,R2,12/2/2020 1:04:03 PM
1974,79,P. putida JBEI,PM02A,P. putida,17502,M9,R1,12/2/2020 1:04:03 PM
1975,80,P. putida JBEI,PM02A,P. putida,17502,M9,R2,12/2/2020 1:04:03 PM
1976,81,P. putida JBEI,PM02A,P. putida,17390,M9,R1,11/22/2020 2:41:55 PM
1977,82,P. putida JBEI,PM02A,P. putida,17390,M9,R2,11/22/2020 2:41:55 PM
1978,83,P. putida JBEI,PM02A,P. putida,700447,M9,R1,11/22/2020 2:41:55 PM
1979,84,P. putida JBEI,PM02A,P. putida,700447,M9,R2,11/22/2020 2:41:55 PM
1980,409,P. putida JBEI,PM01,P. putida,ATCC12633,M9,R1,5/10/2020 2:55:18 PM
1981,410,P. putida JBEI,PM01,P. putida,ATCC12633,M9,R2,5/10/2020 2:55:18 PM
1982,411,P. putida JBEI,PM01,P. putida,ATCC17522,M9,R1,5/13/2020 11:49:24 AM
1983,412,P. putida JBEI,PM01,P. putida,ATCC17522,M9,R2,5/13/2020 11:49:24 AM
1984,413,P. putida JBEI,PM01,P. putida,ATCC23973,M9,R1,5/10/2020 2:55:18 PM
1985,414,P. putida JBEI,PM01,P. putida,ATCC23973,M9,R2,5/10/2020 2:55:18 PM
1986,415,P. putida JBEI,PM01,P. putida,ATCC23974,M9,R1,5/9/2020 5:20:44 PM
1987,416,P. putida JBEI,PM01,P. putida,ATCC23974,M9,R2,5/9/2020 5:20:44 PM
1988,417,P. putida JBEI,PM01,P. putida,ATCC25571,M9,R1,5/9/2020 5:20:44 PM
1989,418,P. putida JBEI,PM01,P. putida,ATCC25571,M9,R2,5/9/2020 5:20:44 PM
1990,419,P. putida JBEI,PM01,P. putida,ATCC31800,M9,R1,5/13/2020 11:49:24 AM
1991,420,P. putida JBEI,PM01,P. putida,ATCC31800,M9,R2,5/13/2020 11:49:24 AM
1992,421,P. putida JBEI,PM01,P. putida,ATCC43142,M9,R1,5/9/2020 5:20:44 PM
1993,422,P. putida JBEI,PM01,P. putida,ATCC43142,M9,R2,5/9/2020 5:20:44 PM
1994,423,P. putida JBEI,PM01,P. putida,ATCC4359,M9,R1,5/13/2020 11:49:24 AM
1995,424,P. putida JBEI,PM01,P. putida,ATCC4359,M9,R2,5/13/2020 11:49:24 AM
1996,425,P. putida JBEI,PM01,P. putida,ATCC53645,M9,R1,5/14/2020 10:23:42 AM
1997,426,P. putida JBEI,PM01,P. putida,ATCC53645,M9,R2,5/14/2020 10:23:42 AM
1998,427,P. putida JBEI,PM01,P. putida,ATCC700359,M9,R1,5/9/2020 5:20:44 PM
1999,428,P. putida JBEI,PM01,P. putida,ATCC700359,M9,R2,5/9/2020 5:20:44 PM
2000,429,P. putida JBEI,PM01,P. putida,KT2440,M9,R1,5/14/2020 10:23:42 AM
2001,430,P. putida JBEI,PM01,P. putida,KT2440,M9,R2,5/14/2020 10:23:42 AM
2002,431,P. putida JBEI,PM02A,P. putida,ATCC12633,M9,R1,5/10/2020 2:55:18 PM
2003,432,P. putida JBEI,PM02A,P. putida,ATCC12633,M9,R2,5/10/2020 2:55:18 PM
2004,433,P. putida JBEI,PM02A,P. putida,ATCC17522,M9,R1,5/13/2020 11:49:24 AM
2005,434,P. putida JBEI,PM02A,P. putida,ATCC17522,M9,R2,5/13/2020 11:49:24 AM
2006,435,P. putida JBEI,PM02A,P. putida,ATCC23973,M9,R1,5/10/2020 2:55:18 PM
2007,436,P. putida JBEI,PM02A,P. putida,ATCC23973,M9,R2,5/10/2020 2:55:18 PM
2008,437,P. putida JBEI,PM02A,P. putida,ATCC23974,M9,R1,5/9/2020 5:20:44 PM
2009,438,P. putida JBEI,PM02A,P. putida,ATCC23974,M9,R2,5/9/2020 5:20:44 PM
2010,439,P. putida JBEI,PM02A,P. putida,ATCC25571,M9,R1,5/9/2020 5:20:44 PM
2011,440,P. putida JBEI,PM02A,P. putida,ATCC25571,M9,R2,5/9/2020 5:20:44 PM
2012,441,P. putida JBEI,PM02A,P. putida,ATCC31800,M9,R1,5/13/2020 11:49:24 AM
2013,442,P. putida JBEI,PM02A,P. putida,ATCC31800,M9,R2,5/13/2020 11:49:24 AM
2014,443,P. putida JBEI,PM02A,P. putida,ATCC43142,M9,R1,5/9/2020 5:20:44 PM
2015,444,P. putida JBEI,PM02A,P. putida,ATCC43142,M9,R2,5/9/2020 5:20:44 PM
2016,445,P. putida JBEI,PM02A,P. putida,ATCC4359,M9,R1,5/13/2020 11:49:24 AM
2017,446,P. putida JBEI,PM02A,P. putida,ATCC4359,M9,R2,5/13/2020 11:49:24 AM
2018,447,P. putida JBEI,PM02A,P. putida,ATCC53645,M9,R1,5/14/2020 10:23:42 AM
2019,448,P. putida JBEI,PM02A,P. putida,ATCC53645,M9,R2,5/14/2020 10:23:42 AM
2020,449,P. putida JBEI,PM02A,P. putida,ATCC700359,M9,R1,5/9/2020 5:20:44 PM
2021,450,P. putida JBEI,PM02A,P. putida,ATCC700359,M9,R2,5/9/2020 5:20:44 PM
